transaction_id,customer_id,merchant_id,date,amount,description,category,is_fraud,cleaned_description,day_of_week,hour,is_weekend,prev_tx_time,time_since_prev_tx,customer_avg_amount,customer_std_amount,amount_zscore,merchant_frequency
TXN_baecbc4a4d2a47a0bafd330b540b74eb,CUST_3c3210db,MERCH_8a118670,2024-11-08 12:31:51.265166,27.07,Restaurant 8a118670,Food,False,restaurant,4,12,0,,4656.0,27.07,12.784490603852769,-3.885780586188048e-16,1
TXN_a24b55562ee64df5adaecb9f91da1e13,CUST_3c5b107e,MERCH_cc48cff7,2024-06-18 12:31:51.265166,226.02,Purchase cc48cff7,Other,False,purchase cc cff,1,12,0,,4656.0,226.02,12.784490603852769,-3.885780586188048e-16,1
TXN_c18269371fb64622b5f0bfd17f84389d,CUST_3ca07e85,MERCH_9ec72881,2025-02-06 12:31:51.265166,57.45,Auto parts 9ec72881,Automotive,False,auto parts ec,3,12,0,,4656.0,57.45,12.784490603852769,-3.885780586188048e-16,1
TXN_0f8e482b082b42b993e78f7d7a067229,CUST_3cd6cf23,MERCH_e321eec7,2024-05-14 12:31:51.265166,128.8,Pharmacy e321eec7,Healthcare,False,pharmacy e eec,1,12,0,,4656.0,128.8,12.784490603852769,-3.885780586188048e-16,1
TXN_79306693aaa04fcdbf39e29ff1c19940,CUST_3ceb4e4c,MERCH_c665ce67,2024-12-27 12:31:51.265166,124.94,c665ce67 Retail,Retail,False,c ce retail,4,12,0,,4656.0,124.94,12.784490603852769,-3.885780586188048e-16,1
TXN_f9130a28491640389e499c9491afc150,CUST_3d2a1ed7,MERCH_8265e185,2024-03-30 12:31:51.265166,17.02,Concert 8265e185,Entertainment,False,concert e,5,12,1,,4656.0,17.02,12.784490603852769,-3.885780586188048e-16,1
TXN_30b0e6d14d564a498599ea090182947d,CUST_3d6794e9,MERCH_521eb271,2025-02-13 12:31:51.265166,0.01,Food delivery 521eb271,Food,False,food delivery eb,3,12,0,,4656.0,0.01,12.784490603852769,-3.885780586188048e-16,1
TXN_e42f9c76badb4c118ca93a3121bc9df1,CUST_3d86a916,MERCH_64e8d2ac,2025-01-29 12:31:51.265166,78.53,Pharmacy 64e8d2ac,Healthcare,False,pharmacy e ac,2,12,0,,4656.0,78.53,12.784490603852769,-3.885780586188048e-16,1
TXN_c9c6524bd6a04a4b8ab35ffc42bc9362,CUST_3d9e861b,MERCH_82c3036f,2024-03-31 12:31:51.265166,116.19,Flight booking 82c3036f,Travel,False,flight booking c f,6,12,1,,4656.0,116.19,12.784490603852769,-3.885780586188048e-16,1
TXN_e55f6feade9b4a9994b4f0e0025955d2,CUST_3db4a490,MERCH_cccef54e,2024-09-27 12:31:51.265166,205.4,Car repair cccef54e,Automotive,False,car repair cccef e,4,12,0,,4656.0,205.4,12.784490603852769,-3.885780586188048e-16,1
TXN_1f9cba87f1924750864e65b9968bb9e0,CUST_3ddf0c25,MERCH_2974c200,2025-01-15 12:31:51.265166,58.68,Car repair 2974c200,Automotive,False,car repair c,2,12,0,,4656.0,58.68,12.784490603852769,-3.885780586188048e-16,1
TXN_e9383e45c3434fb78bffc59ac9cc3e39,CUST_3df6524c,MERCH_a685ddd4,2025-01-09 12:31:51.265166,91.01,Purchase a685ddd4,Other,False,purchase ddd,3,12,0,,4656.0,91.01,12.784490603852769,-3.885780586188048e-16,1
TXN_e8170a7bee6341288af831d28a7a6eed,CUST_3df92dfd,MERCH_248569ad,2025-02-03 12:31:51.265166,156.78,Purchase 248569ad,Other,False,purchase ad,0,12,0,,4656.0,156.78,12.784490603852769,-3.885780586188048e-16,1
TXN_7f3f2ae31f4a41fa97fc9aa8587f374e,CUST_3e39f3e0,MERCH_7fb91226,2024-12-16 12:31:51.265166,44.63,Pharmacy 7fb91226,Healthcare,False,pharmacy fb,0,12,0,,4656.0,44.63,12.784490603852769,-3.885780586188048e-16,1
TXN_77e19ecb68674bc7b9f796ec4e908124,CUST_3e40bc50,MERCH_cb547255,2024-04-04 12:31:51.265166,133.99,Concert cb547255,Entertainment,False,concert cb,3,12,0,,4656.0,133.99,12.784490603852769,-3.885780586188048e-16,1
TXN_bab79c7f046546d69cfd13a3322ccbdf,CUST_3e6db17c,MERCH_0032784d,2024-11-28 12:31:51.265166,21.96,Medical 0032784d,Healthcare,False,medical,3,12,0,,4656.0,21.96,12.784490603852769,-3.885780586188048e-16,1
TXN_e39848fc413848f39f2d9fb50bc441c1,CUST_3e96e63e,MERCH_6ff7884f,2025-02-02 12:31:51.265166,203.19,Utility payment 6ff7884f,Utilities,False,utility payment ff f,6,12,1,,4656.0,203.19,12.784490603852769,-3.885780586188048e-16,1
TXN_62fe04c658b344cd82d7a6794876dd27,CUST_3efd397f,MERCH_e30b6ea7,2024-05-02 12:31:51.265166,158.39,Consulting e30b6ea7,Services,False,consulting e b ea,3,12,0,,4656.0,158.39,12.784490603852769,-3.885780586188048e-16,1
TXN_37c9a38983a34b9c8bce28219a146ac9,CUST_3f86a92c,MERCH_d997260e,2024-09-17 12:31:51.265166,18.06,Electronics d997260e,Technology,False,electronics e,1,12,0,,4656.0,18.06,12.784490603852769,-3.885780586188048e-16,1
TXN_e9acbe27583d41f79e52ba90dfa0d28f,CUST_3fc33761,MERCH_a6be3430,2024-05-02 12:31:51.265166,55.06,Consulting a6be3430,Services,False,consulting,3,12,0,,4656.0,55.06,12.784490603852769,-3.885780586188048e-16,1
TXN_c1fd064882234771a28537107d19c81f,CUST_3fdd8c35,MERCH_c5650741,2025-01-16 12:31:51.265166,145.75,Consulting c5650741,Services,False,consulting c,3,12,0,,4656.0,145.75,12.784490603852769,-3.885780586188048e-16,1
TXN_d8ecfe8ca7c24a1eabbca128eac0bed7,CUST_40190703,MERCH_67a5cf95,2024-10-15 12:31:51.265166,99.45,Internet 67a5cf95,Utilities,False,internet cf,1,12,0,,4656.0,99.45,12.784490603852769,-3.885780586188048e-16,1
TXN_335adf5037a640dc916d4093259d71a5,CUST_4088e4c0,MERCH_bb14a8d4,2024-09-11 12:31:51.265166,113.69,Payment to bb14a8d4,Other,False,payment bb,2,12,0,,4656.0,113.69,12.784490603852769,-3.885780586188048e-16,1
TXN_e6848fec943e40f180376847a9cebf31,CUST_40b73b4a,MERCH_7aa3dea4,2024-09-24 12:31:51.265166,219.68,Concert 7aa3dea4,Entertainment,False,concert aa dea,1,12,0,,4656.0,219.68,12.784490603852769,-3.885780586188048e-16,1
TXN_af8642bc4c30429a85cfc20a571f8e15,CUST_40dd28cb,MERCH_ddcdb1d6,2024-07-04 12:31:51.265166,73.89,Services ddcdb1d6,Services,False,services ddcdb,3,12,0,,4656.0,73.89,12.784490603852769,-3.885780586188048e-16,1
TXN_e9baa6f1178b452f82c5d0a3350da068,CUST_41284f10,MERCH_c0d57792,2024-12-30 12:31:51.265166,152.74,Software c0d57792,Technology,False,software c,0,12,0,,4656.0,152.74,12.784490603852769,-3.885780586188048e-16,1
TXN_c08ee5a643154342a81f32f4d7e21c04,CUST_414c7b80,MERCH_25ceade7,2024-07-03 12:31:51.265166,0.01,Purchase at 25ceade7 Store,Retail,False,purchase ceade store,2,12,0,,4656.0,0.01,12.784490603852769,-3.885780586188048e-16,1
TXN_d6550fd5189642c5af312839c09b38d4,CUST_415c5653,MERCH_d8bb2c86,2025-01-15 12:31:51.265166,78.98,Restaurant d8bb2c86,Food,False,restaurant bb c,2,12,0,,4656.0,78.98,12.784490603852769,-3.885780586188048e-16,1
TXN_51ff747f376a43139c823664f40902f6,CUST_416940e8,MERCH_7af9795d,2024-08-09 12:31:51.265166,163.09,Purchase 7af9795d,Other,False,purchase af,4,12,0,,4656.0,163.09,12.784490603852769,-3.885780586188048e-16,1
TXN_1823eed6d7c44e028116399be3850289,CUST_41a44c7a,MERCH_698d2110,2025-01-19 12:31:51.265166,45.97,Tech purchase 698d2110,Technology,False,tech purchase,6,12,1,,4656.0,45.97,12.784490603852769,-3.885780586188048e-16,1
TXN_48b8be34cc2e4717ac63dab72b9ddd96,CUST_41c3b5ce,MERCH_b3cdfff6,2025-01-12 12:31:51.265166,209.68,Concert b3cdfff6,Entertainment,False,concert b cdfff,6,12,1,,4656.0,209.68,12.784490603852769,-3.885780586188048e-16,1
TXN_07d36b921e2e4d56bed7208f7cfef96a,CUST_423a1425,MERCH_c2da0852,2025-02-23 12:31:51.265166,0.01,Service from c2da0852,Other,False,service c da,6,12,1,,4656.0,0.01,12.784490603852769,-3.885780586188048e-16,1
TXN_3ddbb5b177994d488ae7fc72fdd27cb6,CUST_42ed2ded,MERCH_85db67f3,2024-09-04 12:31:51.265166,73.67,Service from 85db67f3,Other,False,service db f,2,12,0,,4656.0,73.67,12.784490603852769,-3.885780586188048e-16,1
TXN_16f221aa282c480a83231bd1d87d48d0,CUST_439ee17f,MERCH_956ac7f6,2025-02-24 12:31:51.265166,152.31,Services 956ac7f6,Services,False,services ac f,0,12,0,,4656.0,152.31,12.784490603852769,-3.885780586188048e-16,1
TXN_771858bc5c714076b039dcdbe4af2c65,CUST_43f14dda,MERCH_49cd85e3,2024-12-05 12:31:51.265166,146.65,Shopping at 49cd85e3,Retail,False,shopping cd e,3,12,0,,4656.0,146.65,12.784490603852769,-3.885780586188048e-16,1
TXN_f8e01d9ae92143dca2240486ff918090,CUST_4439a8c3,MERCH_dd822899,2024-09-08 12:31:51.265166,106.46,Service from dd822899,Other,False,service dd,6,12,1,,4656.0,106.46,12.784490603852769,-3.885780586188048e-16,1
TXN_597986b88b4e4e42acf743b906289363,CUST_444608c6,MERCH_08505632,2025-01-25 12:31:51.265166,122.17,Service from 08505632,Other,False,service,5,12,1,,4656.0,122.17,12.784490603852769,-3.885780586188048e-16,1
TXN_2ee44e6ba2af41b9bb880cfac200d89f,CUST_4486334f,MERCH_964db7df,2025-01-22 12:31:51.265166,133.53,Subscription 964db7df,Entertainment,False,subscription db df,2,12,0,,4656.0,133.53,12.784490603852769,-3.885780586188048e-16,1
TXN_94d7673680ff43e9b4178ba9f5ebd97a,CUST_44898af0,MERCH_dae825d4,2024-12-29 12:31:51.265166,476.36,Travel agency dae825d4 URGENT,Travel,True,travel agency dae urgent,6,12,1,,4656.0,476.36,12.784490603852769,-3.885780586188048e-16,1
TXN_fad4ea9eaa794afeba56e2281a0a8ccf,CUST_44b86bf8,MERCH_63a19d10,2024-05-12 12:31:51.265166,152.8,Maintenance 63a19d10,Services,False,maintenance,6,12,1,,4656.0,152.8,12.784490603852769,-3.885780586188048e-16,1
TXN_74b76e7266844f4d8a0bbc8855621ce1,CUST_4517c9ca,MERCH_b79aaa96,2024-09-12 12:31:51.265166,0.01,Purchase b79aaa96,Other,False,purchase b aaa,3,12,0,,4656.0,0.01,12.784490603852769,-3.885780586188048e-16,1
TXN_55defb7b32b34d6f89b2e6abd992eb69,CUST_4603f4b8,MERCH_485b1201,2024-07-14 12:31:51.265166,72.37,Consulting 485b1201,Services,False,consulting b,6,12,1,,4656.0,72.37,12.784490603852769,-3.885780586188048e-16,1
TXN_b498b70b787a4204be4b1da3823c73cd,CUST_46056b30,MERCH_e1e07e20,2024-10-26 12:31:51.265166,136.34,Restaurant e1e07e20,Food,False,restaurant e e e,5,12,1,,4656.0,136.34,12.784490603852769,-3.885780586188048e-16,1
TXN_3d49dacab4cd4c748621cc8280c3caca,CUST_461b0767,MERCH_9f24ddc9,2024-04-20 12:31:51.265166,62.7,Groceries at 9f24ddc9,Food,False,groceries f ddc,5,12,1,,4656.0,62.7,12.784490603852769,-3.885780586188048e-16,1
TXN_a476889ef2b342409946e183c087f103,CUST_46220055,MERCH_b1b8300a,2024-10-05 12:31:51.265166,119.12,Internet b1b8300a,Utilities,False,internet b b,5,12,1,,4656.0,119.12,12.784490603852769,-3.885780586188048e-16,1
TXN_4e9691780db945f9b2e36b899952c8b5,CUST_4641b7a9,MERCH_e669808b,2024-06-17 12:31:51.265166,29.56,Phone bill e669808b,Utilities,False,phone bill e b,0,12,0,,4656.0,29.56,12.784490603852769,-3.885780586188048e-16,1
TXN_f4255037c7404ac1bab95951a787b9eb,CUST_464ea9ce,MERCH_dd822899,2024-11-15 12:31:51.265166,94.28,Purchase dd822899,Other,False,purchase dd,4,12,0,,4656.0,94.28,12.784490603852769,-3.885780586188048e-16,1
TXN_38611c816f434896ba6a8b09dff37dce,CUST_46b1b492,MERCH_91a857f9,2024-12-21 12:31:51.265166,127.25,Health insurance 91a857f9,Healthcare,False,health insurance f,5,12,1,,4656.0,127.25,12.784490603852769,-3.885780586188048e-16,1
TXN_d7f9613dccac4193a8289b99af728fff,CUST_46c06814,MERCH_79d9e1f8,2024-11-06 12:31:51.265166,161.23,Service from 79d9e1f8,Other,False,service e f,2,12,0,,4656.0,161.23,12.784490603852769,-3.885780586188048e-16,1
TXN_d4731b63cbcf4d7f833fc752b90a6c15,CUST_46e4dbb9,MERCH_e97a4940,2024-10-12 12:31:51.265166,40.06,Utility payment e97a4940,Utilities,False,utility payment e,5,12,1,,4656.0,40.06,12.784490603852769,-3.885780586188048e-16,1
TXN_9cd5a30958a54a64a33710a73d640d29,CUST_470cb671,MERCH_4782861e,2025-03-14 12:31:51.265166,88.28,Medical 4782861e,Healthcare,False,medical e,4,12,0,,4656.0,88.28,12.784490603852769,-3.885780586188048e-16,1
TXN_ae990d0727c5429bbc3fb3c4d9cb64d9,CUST_471835e1,MERCH_8abbc65e,2024-08-17 12:31:51.265166,187.68,Consulting 8abbc65e,Services,False,consulting abbc e,5,12,1,,4656.0,187.68,12.784490603852769,-3.885780586188048e-16,1
TXN_27999915b3b9493ead2d813685a93e3a,CUST_47650194,MERCH_667475d3,2024-11-21 12:31:51.265166,120.33,Utility payment 667475d3,Utilities,False,utility payment,3,12,0,,4656.0,120.33,12.784490603852769,-3.885780586188048e-16,1
TXN_3eeeb9924b1c4442aa22cd4fa3b532a6,CUST_47d57cee,MERCH_17678fc4,2025-02-19 12:31:51.265166,0.56,Food delivery 17678fc4 SECURITY,Food,True,food delivery fc security,2,12,0,,4656.0,0.56,12.784490603852769,-3.885780586188048e-16,1
TXN_e369adc0b60a40b98cec4cfb553009a4,CUST_47e6f1b7,MERCH_9dea07b5,2024-04-14 12:31:51.265166,140.25,Travel agency 9dea07b5,Travel,False,travel agency dea b,6,12,1,,4656.0,140.25,12.784490603852769,-3.885780586188048e-16,1
TXN_917e7a9c097a46cdb6ac4ffb576eafaa,CUST_480addec,MERCH_c97f9e48,2024-06-14 12:31:51.265166,210.48,Tech purchase c97f9e48,Technology,False,tech purchase c f e,4,12,0,,4656.0,210.48,12.784490603852769,-3.885780586188048e-16,1
TXN_7209373e493c4140954e71c2eab8262d,CUST_484befb6,MERCH_b5b196b1,2024-06-19 12:31:51.265166,80.39,Concert b5b196b1,Entertainment,False,concert b b b,2,12,0,,4656.0,80.39,12.784490603852769,-3.885780586188048e-16,1
TXN_b049984eb9b54378a2ecb5f7387d3e81,CUST_48596f07,MERCH_78c425f1,2024-12-25 12:31:51.265166,329.91,Food delivery 78c425f1 UNUSUAL LOCATION,Food,True,food delivery c f unusual location,2,12,0,,4656.0,329.91,12.784490603852769,-3.885780586188048e-16,1
TXN_48433a8ff1e04c62b4c9f17f36db31e6,CUST_4871a21a,MERCH_c7be713e,2024-11-16 12:31:51.265166,143.08,Health insurance c7be713e,Healthcare,False,health insurance c e,5,12,1,,4656.0,143.08,12.784490603852769,-3.885780586188048e-16,1
TXN_2e1b96d7d6be4426a49de535dd3e8878,CUST_48839c0c,MERCH_9537ccb3,2024-05-24 12:31:51.265166,34.37,Gas station 9537ccb3,Automotive,False,gas station ccb,4,12,0,,4656.0,34.37,12.784490603852769,-3.885780586188048e-16,1
TXN_209d7055573e4083bcf5a4d7ed8a2cbe,CUST_490e1bf2,MERCH_1511d69f,2024-05-24 12:31:51.265166,180.62,Maintenance 1511d69f,Services,False,maintenance f,4,12,0,,4656.0,180.62,12.784490603852769,-3.885780586188048e-16,1
TXN_d629b3eb62bc4c74bfc38300b6a535c2,CUST_4921bb3d,MERCH_02c21cc0,2025-02-22 12:31:51.265166,29.22,Maintenance 02c21cc0,Services,False,maintenance c cc,5,12,1,,4656.0,29.22,12.784490603852769,-3.885780586188048e-16,1
TXN_9a4d7cbaa0f64087ae5519f78dc7a028,CUST_497c01ec,MERCH_0d2ff899,2025-01-07 12:31:51.265166,115.46,Subscription 0d2ff899,Entertainment,False,subscription ff,1,12,0,,4656.0,115.46,12.784490603852769,-3.885780586188048e-16,1
TXN_1394cffa6ba649248e9ea469d278fd7d,CUST_4982fefb,MERCH_12252009,2024-05-30 12:31:51.265166,34.62,Services 12252009,Services,False,services,3,12,0,,4656.0,34.62,12.784490603852769,-3.885780586188048e-16,1
TXN_da11c816955047ae9fc552dc15062036,CUST_498a581b,MERCH_e4d7cb4a,2024-12-12 12:31:51.265166,105.05,Service from e4d7cb4a,Other,False,service e cb,3,12,0,,4656.0,105.05,12.784490603852769,-3.885780586188048e-16,1
TXN_561f30385899492bbf62a83ed8d3deee,CUST_4a501f76,MERCH_ef7c4a47,2025-02-26 12:31:51.265166,87.59,Food delivery ef7c4a47,Food,False,food delivery ef c,2,12,0,,4656.0,87.59,12.784490603852769,-3.885780586188048e-16,1
TXN_9dd4791ec4d846c6b896e4691168fa74,CUST_4a52e53b,MERCH_57221814,2024-06-17 12:31:51.265166,184.69,Subscription 57221814,Entertainment,False,subscription,0,12,0,,4656.0,184.69,12.784490603852769,-3.885780586188048e-16,1
TXN_0ced04674f6c48e082542c1f1f4124e1,CUST_4a59dbf8,MERCH_a8adc875,2024-12-29 12:31:51.265166,95.12,Health insurance a8adc875,Healthcare,False,health insurance adc,6,12,1,,4656.0,95.12,12.784490603852769,-3.885780586188048e-16,1
TXN_978bf624892c46f5b9beceef01d76a12,CUST_4acefb4e,MERCH_72b54efd,2024-05-07 12:31:51.265166,86.96,Purchase at 72b54efd Store,Retail,False,purchase b efd store,1,12,0,,4656.0,86.96,12.784490603852769,-3.885780586188048e-16,1
TXN_c9dce3ea300543cf92668fffca96034a,CUST_4b340a33,MERCH_9e03e8d2,2024-07-18 12:31:51.265166,34.86,Electronics 9e03e8d2,Technology,False,electronics e e,3,12,0,,4656.0,34.86,12.784490603852769,-3.885780586188048e-16,1
TXN_c7e7f75278294d0a8e6ebc19bd8c6db9,CUST_4b4e0ad1,MERCH_9537ccb3,2024-03-30 12:31:51.265166,62.45,Gas station 9537ccb3,Automotive,False,gas station ccb,5,12,1,,4656.0,62.45,12.784490603852769,-3.885780586188048e-16,1
TXN_f4f6eb1475a14437a2ae783ab36ec997,CUST_4b4fa85e,MERCH_7222070f,2024-11-26 12:31:51.265166,42.76,Pharmacy 7222070f,Healthcare,False,pharmacy f,1,12,0,,4656.0,42.76,12.784490603852769,-3.885780586188048e-16,1
TXN_f02443ac94f54c8fb3563c3afe417ce8,CUST_4b6089cb,MERCH_0fc6c4b0,2024-03-15 12:31:51.265166,0.01,Maintenance 0fc6c4b0,Services,False,maintenance fc c b,4,12,0,,4656.0,0.01,12.784490603852769,-3.885780586188048e-16,1
TXN_bb2a7ba2e20440a1afe3230880cf96fb,CUST_4b99440b,MERCH_aa6c11e4,2024-12-23 12:31:51.265166,202.94,Phone bill aa6c11e4,Utilities,False,phone bill aa c e,0,12,0,,4656.0,202.94,12.784490603852769,-3.885780586188048e-16,1
TXN_c0441519fcb6407b9d1aad2dc11e8495,CUST_4c3b22b1,MERCH_2198322e,2024-11-28 12:31:51.265166,107.29,Shopping at 2198322e,Retail,False,shopping e,3,12,0,,4656.0,107.29,12.784490603852769,-3.885780586188048e-16,1
TXN_f57db7ddfc4e498cb1701ac192f7bfbe,CUST_4c548fd2,MERCH_9cee1012,2024-10-16 12:31:51.265166,0.01,Auto parts 9cee1012,Automotive,False,auto parts cee,2,12,0,,4656.0,0.01,12.784490603852769,-3.885780586188048e-16,1
TXN_9222199a735d4a1baa7f32d066c6fa3f,CUST_4c86f112,MERCH_ff676b8b,2024-10-16 12:31:51.265166,122.79,Phone bill ff676b8b,Utilities,False,phone bill ff b b,2,12,0,,4656.0,122.79,12.784490603852769,-3.885780586188048e-16,1
TXN_21770da2e0794ac482ef3810bcb1b48b,CUST_4cd83b49,MERCH_6955cd5f,2025-02-14 12:31:51.265166,172.6,Maintenance 6955cd5f,Services,False,maintenance cd f,4,12,0,,4656.0,172.6,12.784490603852769,-3.885780586188048e-16,1
TXN_2def999a2ad94545a3f2e72c37a52229,CUST_4d0e58c1,MERCH_32e5d1ef,2024-10-06 12:31:51.265166,136.11,Medical 32e5d1ef,Healthcare,False,medical e ef,6,12,1,,4656.0,136.11,12.784490603852769,-3.885780586188048e-16,1
TXN_e2322e7f482d4c7eb1c94e2d7f43ddad,CUST_4d251fc7,MERCH_8e8f03c3,2024-10-18 12:31:51.265166,168.3,Restaurant 8e8f03c3,Food,False,restaurant e f c,4,12,0,,4656.0,168.3,12.784490603852769,-3.885780586188048e-16,1
TXN_9a2c85bfa3dc4ac59771cafa7230b820,CUST_4d4691d6,MERCH_01189aa4,2024-11-04 12:31:51.265166,61.64,Payment to 01189aa4,Other,False,payment aa,0,12,0,,4656.0,61.64,12.784490603852769,-3.885780586188048e-16,1
TXN_3e64f2e9a2af4163a4870cbb116170ce,CUST_4d8774ee,MERCH_715a7b46,2024-04-02 12:31:51.265166,21.06,Consulting 715a7b46,Services,False,consulting b,1,12,0,,4656.0,21.06,12.784490603852769,-3.885780586188048e-16,1
TXN_432237c5bce8476fa4cbf9ff49185dc8,CUST_4dffdbcf,MERCH_1a845ca5,2025-01-04 12:31:51.265166,255.94,Pharmacy 1a845ca5,Healthcare,False,pharmacy ca,5,12,1,,4656.0,255.94,12.784490603852769,-3.885780586188048e-16,1
TXN_b40aaf3e405f478c8af11b7b0f3f4b18,CUST_4e835e4d,MERCH_89b12402,2024-11-21 12:31:51.265166,168.41,Restaurant 89b12402,Food,False,restaurant b,3,12,0,,4656.0,168.41,12.784490603852769,-3.885780586188048e-16,1
TXN_47cdb14f1f3e48e68ba62d5022e135e1,CUST_4e907174,MERCH_521eb271,2024-03-26 12:31:51.265166,185.19,Groceries at 521eb271,Food,False,groceries eb,1,12,0,,4656.0,185.19,12.784490603852769,-3.885780586188048e-16,1
TXN_2e51fbcc5b24446f98b25c94a26edf73,CUST_4ef63f41,MERCH_16701c7d,2024-11-24 12:31:51.265166,137.82,Movie tickets 16701c7d,Entertainment,False,movie tickets c,6,12,1,,4656.0,137.82,12.784490603852769,-3.885780586188048e-16,1
TXN_2193f5b60d534b77ae15aec3c07e7c8f,CUST_4fda2266,MERCH_0dccc2bb,2024-07-21 12:31:51.265166,70.5,Hotel 0dccc2bb,Travel,False,hotel dccc bb,6,12,1,,4656.0,70.5,12.784490603852769,-3.885780586188048e-16,1
TXN_dc23854c8ee145d2ab8372b620647e6e,CUST_50803719,MERCH_1bb06d62,2025-02-15 12:31:51.265166,121.38,Concert 1bb06d62,Entertainment,False,concert bb,5,12,1,,4656.0,121.38,12.784490603852769,-3.885780586188048e-16,1
TXN_33710276a08b40209d13b6911872aa93,CUST_50e08829,MERCH_70e91639,2024-10-28 12:31:51.265166,104.53,Food delivery 70e91639,Food,False,food delivery e,0,12,0,,4656.0,104.53,12.784490603852769,-3.885780586188048e-16,1
TXN_342f3048b7d7451fa122fc8be29297cb,CUST_51447bd5,MERCH_c495f942,2024-12-02 12:31:51.265166,124.15,Electronics c495f942,Technology,False,electronics c f,0,12,0,,4656.0,124.15,12.784490603852769,-3.885780586188048e-16,1
TXN_77ca2fcf5b7943d9ae4245da38474b19,CUST_51581731,MERCH_3761cc63,2024-07-17 12:31:51.265166,190.99,Purchase at 3761cc63 Store,Retail,False,purchase cc store,2,12,0,,4656.0,190.99,12.784490603852769,-3.885780586188048e-16,1
TXN_f83bab8c764949cca9dc562955e0873a,CUST_51c93b97,MERCH_33067824,2024-10-19 12:31:51.265166,111.78,Medical 33067824,Healthcare,False,medical,5,12,1,,4656.0,111.78,12.784490603852769,-3.885780586188048e-16,1
TXN_42191b0081e64c28859dca3f462aeb0c,CUST_5211776d,MERCH_0c208a55,2024-12-25 12:31:51.265166,237.43,Purchase at 0c208a55 Store,Retail,False,purchase c store,2,12,0,,4656.0,237.43,12.784490603852769,-3.885780586188048e-16,1
TXN_60962da09c2f4ba3bebb021ee259956d,CUST_522a7987,MERCH_d653bb09,2025-03-12 12:31:51.265166,102.6,Purchase at d653bb09 Store,Retail,False,purchase bb store,2,12,0,,4656.0,102.6,12.784490603852769,-3.885780586188048e-16,1
TXN_465f411694bc47878c4a1befe887985a,CUST_524bef95,MERCH_33597067,2024-10-31 12:31:51.265166,203.11,Maintenance 33597067,Services,False,maintenance,3,12,0,,4656.0,203.11,12.784490603852769,-3.885780586188048e-16,1
TXN_54bcb13cc9644020b5805959fc510c2a,CUST_52c0fea4,MERCH_16cfb209,2024-11-05 12:31:51.265166,122.26,Auto parts 16cfb209,Automotive,False,auto parts cfb,1,12,0,,4656.0,122.26,12.784490603852769,-3.885780586188048e-16,1
TXN_46e0613462174359a6b2f071ca5021d8,CUST_5442bc60,MERCH_a02aa0eb,2024-03-26 12:31:51.265166,217.5,Purchase a02aa0eb,Other,False,purchase aa eb,1,12,0,,4656.0,217.5,12.784490603852769,-3.885780586188048e-16,1
TXN_0e04d35df09947868efcda7068644aa8,CUST_548008da,MERCH_1eec757c,2024-12-03 12:31:51.265166,189.37,Software 1eec757c,Technology,False,software eec c,1,12,0,,4656.0,189.37,12.784490603852769,-3.885780586188048e-16,1
TXN_2970069894004640b5459c02eafd028a,CUST_54fd59b1,MERCH_725db20f,2024-07-27 12:31:51.265166,138.96,Phone bill 725db20f,Utilities,False,phone bill db f,5,12,1,,4656.0,138.96,12.784490603852769,-3.885780586188048e-16,1
TXN_1d32f40e359c46b8b586b0b2921879cb,CUST_54fee6d0,MERCH_ab1f7967,2024-10-24 12:31:51.265166,235.98,Groceries at ab1f7967,Food,False,groceries ab f,3,12,0,,4656.0,235.98,12.784490603852769,-3.885780586188048e-16,1
TXN_969867ee83a445f7a106793f23941034,CUST_55654f23,MERCH_160d5829,2024-03-20 12:31:51.265166,124.17,Software 160d5829,Technology,False,software,2,12,0,,4656.0,124.17,12.784490603852769,-3.885780586188048e-16,1
TXN_c835b1d8c94a4e739db3bfc26ef73d71,CUST_5594876c,MERCH_77d74049,2024-06-21 12:31:51.265166,22.49,Gas station 77d74049,Automotive,False,gas station,4,12,0,,4656.0,22.49,12.784490603852769,-3.885780586188048e-16,1
TXN_ff6f19a89f58489f9a03d0e1b2ff3053,CUST_561e1fe4,MERCH_ae00f411,2024-06-18 12:31:51.265166,111.03,Shopping at ae00f411,Retail,False,shopping ae f,1,12,0,,4656.0,111.03,12.784490603852769,-3.885780586188048e-16,1
TXN_b65b0a8bcabb4cdfb0b4eda75c2af29a,CUST_5622c1ea,MERCH_4cc60d10,2024-10-18 12:31:51.265166,214.54,Medical 4cc60d10,Healthcare,False,medical cc,4,12,0,,4656.0,214.54,12.784490603852769,-3.885780586188048e-16,1
TXN_50d4d259988a4d60974163fa87f9968a,CUST_563630de,MERCH_ddde7011,2025-01-22 12:31:51.265166,92.07,Hotel ddde7011,Travel,False,hotel ddde,2,12,0,,4656.0,92.07,12.784490603852769,-3.885780586188048e-16,1
TXN_a3a55c9eb5c84b82b9247fe5019f29a6,CUST_564ac67c,MERCH_2a6b07d3,2024-05-17 12:31:51.265166,170.65,Shopping at 2a6b07d3,Retail,False,shopping b,4,12,0,,4656.0,170.65,12.784490603852769,-3.885780586188048e-16,1
TXN_775dbffbe2a2447e96c481ee8d39e735,CUST_56cc979a,MERCH_1b1e60ba,2024-05-05 12:31:51.265166,178.55,Tech purchase 1b1e60ba,Technology,False,tech purchase b e ba,6,12,1,,4656.0,178.55,12.784490603852769,-3.885780586188048e-16,1
